465.68,18.43,404.29,799.52,63931,0
545.19,39.08,429.97,908.55,64031,1
500.87,18.43,539.83,1167.87,64081,0
500.87,18.43,443.33,927.91,64181,0
545.19,39.08,443.33,927.91,64282,0
1095.42,457.03,539.83,1508.97,64382,0
765.51,178.67,928.57,1483.55,64482,0
637.02,-21.14,628.05,1309.99,64582,0
593.26,-76.59,540.25,1190.36,64682,0
551.09,-78.24,503.17,1471.00,64733,0
515.13,-65.60,472.32,973.90,64833,0
501.99,-50.55,452.79,880.28,64933,0
532.19,-31.17,463.29,844.64,65033,1
551.09,8.58,581.53,969.32,65133,0
551.09,-50.55,503.17,973.90,65234,0
551.09,-31.17,503.17,973.90,65284,0
1211.09,8.58,952.53,1526.70,65384,0
926.32,344.78,873.06,1481.58,65484,0
705.42,93.26,704.40,1379.78,65584,0
627.03,-26.38,549.28,1201.23,65685,0
587.03,-41.52,499.57,1105.70,65785,0
558.85,-39.02,472.23,1042.02,65835,0
562.20,-32.78,458.22,983.19,65935,0
659.85,-10.71,481.41,960.39,66035,1
627.03,59.53,626.32,1072.92,66136,0
627.03,-26.38,499.57,1072.92,66236,0
659.85,-10.71,499.57,1072.92,66336,0
1076.56,363.73,1033.78,1430.38,66436,0
786.04,305.52,816.95,1251.49,66487,0
528.85,141.30,480.01,905.81,66587,0
467.68,-73.74,403.41,852.04,66687,0
442.14,-93.35,387.36,876.93,66787,0
427.93,-97.87,374.67,838.18,66887,0
432.39,-84.92,373.23,812.86,66988,0
464.12,-44.72,385.34,807.53,67038,1
464.12,49.43,387.36,909.59,67138,0
464.12,-73.74,387.36,852.04,67238,0
464.12,-44.72,387.36,876.93,67338,0
1095.78,356.93,1005.86,1432.00,67439,0
702.82,197.70,883.17,1282.69,67539,0
343.91,23.79,385.36,723.21,67589,0
208.56,-35.62,801.71,1233.22,67689,0
130.29,-9.48,135.57,1233.22,67789,0
129.85,5.35,83.16,141.90,67890,0
278.21,-80.21,131.02,273.89,67990,0
438.11,-187.14,316.96,797.82,68090,0
496.77,-189.38,418.91,418.74,68140,0
564.21,-200.97,457.17,418.74,68240,0
609.14,-226.54,509.60,1794.36,68341,0
589.12,-220.37,540.70,2034.96,68441,0
561.34,-207.70,519.86,1860.96,68542,0
533.52,-207.18,476.76,1521.79,68642,0
483.93,-207.11,428.50,1197.14,68692,0
561.34,-207.04,378.63,969.70,68792,0
399.91,-207.03,352.66,811.85,68893,0
402.71,-205.52,354.40,756.40,68993,0
385.05,-207.04,346.80,711.91,69094,0
370.42,-206.10,334.57,654.34,69194,0
399.72,-205.28,352.91,735.80,69244,0
428.53,-205.52,381.63,901.44,69345,0
433.90,-203.61,384.73,756.40,69445,0
450.88,-207.06,354.40,756.40,69545,0
427.21,-207.06,397.49,1255.85,69646,0
397.48,-207.13,370.31,1206.55,69746,0
398.59,-207.15,340.90,1032.60,69846,0
421.48,-207.15,332.07,965.57,69897,0
409.51,-207.15,336.69,1014.46,69997,0
392.13,-207.09,333.35,963.06,70097,0
384.13,-207.06,325.17,792.88,70198,0
373.83,-207.13,318.84,659.59,70298,0
363.67,-207.09,332.07,963.06,70398,0
352.82,-207.06,308.66,591.14,70449,0
373.83,-206.92,307.07,407.40,70549,0
363.67,-205.21,310.86,176.59,70649,0
352.82,-205.19,308.66,160.57,70750,0
168.99,-203.58,307.07,318.55,70850,0
181.46,-53.94,121.89,337.22,70955,0
194.00,-9.93,69.88,252.89,71005,0
202.50,2.62,38.49,223.55,71106,0
181.46,-11.52,47.29,259.51,71206,0
250.57,-7.36,58.92,282.87,71307,0
251.89,-1.78,61.40,299.26,71407,0
244.41,-9.05,65.24,261.26,71507,0
233.75,3.40,70.77,226.88,71558,0
258.56,-1.78,78.87,273.19,71658,0
266.74,9.69,65.24,323.93,71758,0
257.81,-7.57,70.77,333.76,71859,0
254.60,-1.78,78.87,299.26,71959,0
277.47,-7.57,94.06,323.93,72059,0
258.56,-7.57,111.76,333.76,72160,0
266.74,-90.66,241.59,577.42,72210,0
326.41,-80.92,239.69,557.19,72310,0
339.74,-108.77,261.86,659.10,72411,0
276.77,-107.34,282.32,727.83,72511,0
307.19,-101.18,213.06,459.87,72612,0
307.19,-90.66,239.69,568.88,72712,0
18.86,15.58,239.69,557.19,72762,0
18.63,16.00,21.79,16.41,72863,0
18.00,17.03,24.73,16.21,72963,0
17.29,17.40,25.11,18.39,73063,0
17.30,18.21,25.98,18.35,73164,0
19.15,18.05,27.10,20.07,73264,0
18.63,14.53,25.83,18.35,73315,0
18.63,17.03,25.98,18.39,73415,0
19.15,17.03,27.10,20.07,73515,0
97.67,-17.90,119.35,196.35,73616,0
131.71,-16.11,141.21,247.68,73716,0
156.06,-24.49,196.01,357.82,73816,0
161.13,-38.84,121.46,415.01,73917,0
186.46,-24.49,141.21,247.68,73967,0
252.70,-27.26,196.01,632.29,74067,0
161.13,-38.84,247.27,415.01,74168,0
318.96,-110.03,629.76,470.25,74268,0
266.78,-90.69,545.85,842.44,74368,0
270.50,-66.29,458.34,668.48,74469,0
295.62,-70.00,532.58,791.16,74519,0
240.42,-73.86,527.20,816.86,74619,0
197.26,-59.18,412.12,618.38,74720,0
193.00,-66.50,527.20,791.16,74820,0
218.16,-60.15,351.54,583.89,74921,0
256.76,-61.92,402.05,702.55,75021,0
267.92,-68.52,457.93,681.39,75071,0
270.37,-67.74,448.18,653.97,75172,0
302.25,-65.49,504.15,762.14,75272,0
352.40,-62.13,591.86,927.68,75372,0
270.37,-57.03,457.93,702.55,75473,0
414.66,-56.66,702.72,762.14,75573,0
403.54,-53.68,665.68,1053.97,75623,0
433.60,-55.81,702.48,1110.54,75724,0
485.90,-61.51,804.95,1301.20,75824,0
519.23,-57.03,874.59,1407.46,75925,0
505.49,-62.11,863.10,1378.18,76028,0
380.33,-56.66,674.26,1116.68,76128,0
433.60,-55.81,702.48,1116.68,76178,0
433.60,-55.81,702.48,1116.68,76279,0
23.49,13.66,30.86,27.97,76379,0
21.91,16.69,24.40,32.99,76479,0
88.86,0.43,37.37,59.68,76580,0
223.60,-0.46,123.39,319.62,76680,0
88.86,-0.46,220.23,119.42,76781,0
88.86,-0.46,88.84,119.42,76831,0
681.21,-181.08,358.56,319.62,76931,0
690.86,-220.63,454.00,1491.28,77032,0
652.65,-201.86,446.39,1393.41,77132,0
705.71,-200.91,418.08,1516.52,77232,0
790.44,-229.90,485.50,1733.76,77333,0
919.56,-244.87,563.93,2211.14,77383,0
904.08,-221.91,549.69,2172.07,77484,0
804.38,-207.34,499.17,1787.77,77584,0
756.71,-207.15,468.78,1597.54,77684,0
763.69,-207.04,463.74,1602.10,77785,0
774.25,-207.09,460.78,1636.19,77885,0
779.40,-207.03,456.47,1649.76,77935,0
777.98,-206.99,449.80,1667.21,78036,0
787.17,-207.09,442.02,1716.51,78136,0
765.87,-207.05,435.96,1753.58,78236,0
774.25,-207.11,449.80,1563.69,78337,0
774.25,-207.13,442.02,1649.76,78437,0
667.08,-207.16,394.63,1649.76,78537,0
686.55,-207.08,416.88,1281.20,78588,0
721.87,-207.03,446.54,1305.23,78688,0
762.34,-207.13,416.91,1417.72,78788,0
736.46,-207.02,473.29,1497.82,78889,0
660.00,-207.06,447.18,1334.75,78989,0
659.24,-207.08,417.44,1139.57,79090,0
708.42,-206.99,421.35,1171.56,79140,0
742.30,-207.07,440.18,1317.83,79240,0
683.22,-207.06,452.42,1136.71,79341,0
683.22,-207.02,440.18,824.36,79391,0
509.05,-204.35,375.68,766.48,79491,0
659.24,-206.38,351.51,1136.71,79592,0
446.52,-206.06,364.36,608.28,79642,0
456.20,-205.87,425.18,680.56,79742,0
421.84,-205.87,383.13,571.37,79843,0
395.30,-204.35,375.68,472.46,79943,0
421.10,-204.35,276.21,560.57,80043,0
431.49,-146.38,295.75,631.71,80144,0
421.84,-126.96,272.46,538.69,80194,0
421.10,-87.02,223.06,410.60,80294,0
395.30,-67.08,192.99,538.69,80395,0
213.49,-62.17,272.46,265.41,80495,0
218.26,-61.30,165.91,258.28,80596,0
219.42,-61.91,168.18,307.18,80696,1
172.52,-48.14,155.47,272.56,80747,0
145.88,-34.56,127.41,202.66,80847,0
213.49,-61.30,115.87,176.18,80947,0
58.29,-48.14,155.47,258.28,81054,0
32.53,11.60,51.71,80.18,81155,0
33.71,17.53,37.16,60.74,81255,0
30.67,19.26,38.75,67.45,81305,0
41.36,21.17,36.65,50.67,81406,0
41.36,12.74,108.15,80.18,81506,0
41.36,12.74,51.71,80.18,81607,0
41.36,12.74,51.71,80.18,81707,0
355.74,-21.15,267.10,562.79,81807,0
388.62,28.44,281.29,537.37,81908,0
394.90,74.53,294.22,461.77,81958,0
405.93,112.51,297.51,426.22,82059,0
417.66,129.59,308.07,446.08,82159,0
403.33,141.59,307.74,435.96,82259,0
444.14,136.70,332.63,546.89,82360,0
405.93,89.94,307.74,461.77,82460,0
417.66,49.44,308.07,461.77,82510,0
444.14,112.51,332.63,546.89,82611,0
661.71,4.70,571.81,1175.08,82711,0
753.81,28.58,585.65,1043.25,82811,1
650.15,49.44,767.92,1150.78,82912,0
661.71,49.44,571.81,1489.93,83012,0
1342.36,501.82,585.65,1163.25,83063,0
1057.50,237.61,1238.85,1175.08,83163,0
917.09,133.40,866.27,1507.22,83263,0
874.26,118.90,707.49,1397.76,83364,0
822.38,116.58,675.75,1318.05,83464,0
796.55,127.93,639.52,1205.99,83564,0
848.10,169.45,625.28,1215.58,83665,0
874.26,133.40,904.64,1469.08,83715,1
874.26,133.40,707.49,1397.76,83816,0
874.26,169.45,707.49,1397.76,83916,0
1682.38,699.61,1228.07,1856.10,84016,0
1601.12,684.22,1224.13,1805.63,84117,0
1512.50,633.86,1260.85,1869.70,84217,0
1148.71,383.15,1206.97,1819.70,84268,0
1512.50,633.86,1224.13,1819.70,84368,0
1512.50,633.86,1224.13,1819.70,84468,0
776.68,61.63,1206.97,1805.63,84569,0
744.08,69.11,571.47,1104.72,84669,0
732.29,92.51,544.77,1003.24,84769,0
910.71,171.09,609.19,1006.89,84820,0
807.61,92.51,609.19,1281.22,84920,1
807.61,92.51,609.19,1223.47,85021,0
1661.51,171.09,609.19,1723.03,85121,0
1346.51,645.31,1245.67,1709.57,85221,0
940.09,358.01,962.93,1405.61,85322,0
866.08,162.54,626.98,1169.61,85372,0
825.58,130.62,611.83,1200.36,85472,0
815.66,130.94,578.53,1116.13,85573,1
981.38,162.75,601.98,1068.60,85673,0
1312.73,311.78,762.07,1212.57,85774,0
940.09,162.75,626.98,1200.36,85874,0
1464.54,162.75,626.98,1701.00,85925,0
1110.73,497.10,1062.67,1464.16,86025,0
746.64,277.67,600.43,960.69,86569,0
666.16,98.25,463.56,827.71,86569,0
655.86,70.87,456.62,811.64,86569,0
657.18,84.73,457.86,781.42,86569,0
693.09,96.59,485.34,810.91,86569,0
741.35,106.79,521.59,912.49,86570,0
693.09,117.16,576.37,827.71,86670,0
693.09,98.25,485.34,827.71,86770,1
741.35,106.79,521.59,912.49,86871,0
828.19,117.16,576.37,1020.44,86971,0
1562.32,539.99,1196.86,1831.40,87071,0
1312.51,399.22,1285.30,1818.26,87122,0
803.47,178.52,1036.19,1409.99,87222,0
619.80,78.35,1036.19,1533.91,87322,0
620.60,82.20,428.28,703.18,87423,0
614.34,103.03,421.65,684.35,87523,0
725.49,129.70,441.92,681.21,87624,1
1114.68,273.61,587.91,850.45,87674,0
725.49,129.70,896.43,1285.81,87774,0
725.49,129.70,499.38,782.20,87874,0
1290.75,473.79,587.91,850.45,87974,0
751.40,200.53,654.24,897.17,88075,0
574.67,67.91,399.47,694.09,88175,0
611.10,70.38,426.39,732.36,88225,0
632.47,105.66,434.21,723.49,88326,0
671.86,117.85,464.48,785.89,88426,0
783.35,133.34,540.28,934.86,88526,1
671.86,235.02,464.48,785.89,88626,0
671.86,117.85,464.48,785.89,88727,0
783.35,133.34,540.28,1659.48,88827,0
1669.39,692.94,1372.15,1871.70,88877,0
1062.26,509.97,1293.31,1612.48,88977,0
559.28,210.35,529.24,1551.05,89077,0
539.62,93.67,368.65,1551.05,89178,0
551.38,96.54,392.62,718.46,89278,0
572.92,99.42,403.70,686.56,89328,0
628.20,99.35,433.26,722.20,89428,0
772.17,132.57,486.74,839.62,89528,1
572.92,99.42,433.26,722.20,89629,0
628.20,99.42,433.26,722.20,89729,0
772.17,132.57,486.74,839.62,89829,0
1569.91,634.25,657.63,2025.41,89929,0
800.24,413.04,1322.45,1789.40,89980,0
450.78,160.77,525.36,789.63,90080,0
484.22,86.54,337.90,572.81,90180,0
507.40,86.35,355.57,678.66,90280,0
566.64,96.16,408.75,769.57,90380,0
689.30,113.41,502.63,955.47,90480,0
839.40,130.21,597.97,1113.43,90531,1
566.64,113.41,502.63,789.63,90631,0
689.30,113.41,502.63,1665.52,90731,0
1396.03,130.21,1139.35,1685.02,90831,0
702.66,445.27,1077.32,1291.10,90932,0
257.09,145.41,397.59,1291.10,91032,0
274.68,-3.05,191.72,375.93,91132,0
349.57,-30.83,250.98,550.31,91182,0
401.36,-45.25,303.22,672.22,91282,0
456.08,-30.05,339.70,739.49,91383,1
683.60,59.92,408.70,819.64,91483,0
401.36,-3.05,339.70,672.22,91583,0
456.08,-3.05,339.70,739.49,91683,0
1665.76,59.92,408.70,819.64,91734,0
1201.31,414.52,1009.77,1675.78,91834,0
609.01,122.48,1116.98,1569.90,91934,1
313.15,-17.79,638.83,1569.90,92034,0
312.93,-40.46,983.96,1569.90,92134,0
354.98,-36.64,983.96,537.47,92235,0
386.18,-18.34,311.02,605.30,92285,0
458.24,7.76,355.92,718.78,92385,0
617.80,67.73,453.19,876.41,92485,1
386.18,-17.79,355.92,718.78,92585,0
458.24,7.76,355.92,718.78,92686,0
617.80,67.73,453.19,876.41,92786,0
1487.14,482.31,1400.13,2172.41,92836,0
942.56,204.96,1078.32,1667.05,92936,0
701.91,31.95,580.24,1211.04,93037,0
665.69,0.33,532.23,1147.52,93137,0
600.38,15.51,479.47,955.66,93237,0
566.96,20.89,448.96,867.23,93337,0
592.29,2.88,476.21,943.87,93387,0
702.26,18.94,522.44,998.19,93487,0
665.69,18.94,651.60,1153.04,93588,1
665.69,18.94,522.44,998.19,93688,0
702.26,20.89,522.44,998.19,93788,0
1415.93,475.68,1140.99,1879.45,93889,0
911.69,266.27,1182.32,1765.32,93939,0
623.15,23.28,675.68,1162.81,94039,0
591.47,-37.53,493.08,979.00,94139,0
577.62,-27.75,477.15,936.11,94239,0
642.18,-12.25,464.36,895.40,94339,0
945.48,44.12,517.84,963.13,94440,1
642.18,186.74,953.27,1321.48,94540,0
642.18,23.28,517.84,979.00,94590,0
1764.27,44.12,517.84,979.00,94690,0
1267.16,432.66,1105.98,1811.06,94791,0
706.41,184.54,571.51,1194.68,94891,0
558.22,-78.69,469.74,1143.73,94991,0
519.45,-162.08,447.21,1107.94,95091,0
528.65,-136.83,431.70,996.26,95141,0
694.42,-39.43,493.48,1057.95,95241,0
1098.32,153.40,682.02,1403.13,95342,1
694.42,-39.43,493.48,1143.73,95442,0
694.42,-39.43,493.48,1143.73,95542,0
1418.80,360.50,1085.38,1994.91,95642,0
785.35,42.73,818.61,1456.34,95693,0
571.19,-121.64,481.09,1123.68,95793,0
579.45,-142.28,464.72,1183.08,95893,0
593.60,-148.01,471.40,1209.69,95993,0
604.02,-151.95,484.62,1243.48,96093,0
657.65,-140.85,492.80,1263.29,96194,1
604.02,-60.81,545.07,1372.22,96294,0
604.02,-140.85,484.62,1243.48,96344,0
657.65,-140.85,492.80,1263.29,96444,0
1893.96,-60.81,545.07,1372.22,96544,0
1824.99,465.34,1068.69,2312.24,96645,0
1347.84,296.26,1018.88,2196.76,96745,0
811.33,6.02,638.63,2166.96,96845,0
638.37,292.04,924.11,2166.96,96895,0
623.20,-105.07,480.90,1164.48,96995,0
626.13,-122.39,489.84,1171.23,97096,0
613.09,-132.24,486.60,1194.11,97196,0
615.74,-122.37,482.35,1211.31,97296,0
654.61,-122.15,498.68,1225.00,97396,0
626.13,-103.75,489.84,1194.11,97447,1
626.13,-122.15,489.84,1211.31,97547,1
654.61,-122.15,498.68,1225.00,97647,0
744.40,-103.75,539.83,1315.07,97747,0
859.32,-44.32,754.90,1736.63,97848,0
1450.89,303.08,933.52,1938.81,97948,0
999.40,114.33,1073.73,1980.37,97998,0
526.93,-109.78,593.32,1302.68,98098,0
356.60,-155.69,340.27,1704.39,98198,0
349.33,-171.24,322.72,1704.39,98299,0
338.43,-169.20,336.05,748.36,98399,0
293.74,-161.18,322.71,705.88,98499,0
225.99,-146.90,287.32,560.00,98549,0
106.71,-155.69,217.34,322.64,98649,0
293.74,-155.69,322.71,705.88,98750,0
47.75,-146.90,287.32,42.32,98850,0
56.92,32.72,60.10,47.19,98950,0
78.03,43.53,69.52,63.49,99051,0
80.91,59.94,78.84,65.50,99101,0
78.35,70.80,78.59,60.49,99201,0
77.22,65.79,72.85,57.60,99302,0
71.10,50.30,62.73,54.83,99402,0
60.48,37.29,57.09,51.49,99502,0
77.22,36.01,53.91,47.71,99603,0
81.62,45.41,53.33,60.53,99703,0
95.13,53.42,56.03,57.60,99753,0
76.37,46.58,55.84,64.75,99854,0
64.06,33.82,55.84,50.28,99954,0
60.27,32.70,44.64,54.61,100055,0
66.30,32.20,53.33,57.83,100155,0
67.96,32.68,43.63,60.53,100255,0
56.17,36.74,37.44,60.83,100306,0
71.97,33.82,43.63,38.32,100406,0
66.30,33.82,35.52,40.86,100506,0
60.86,51.81,42.61,32.61,100607,0
49.09,34.06,37.15,31.91,100707,0
47.40,31.89,35.73,33.88,100807,0
50.73,34.11,35.95,33.66,100858,0
69.78,44.81,35.95,38.33,100958,0
68.87,51.33,48.23,33.88,101058,0
56.69,37.76,43.53,44.72,101159,0
58.36,38.41,46.57,46.31,101259,0
57.10,40.54,47.18,48.06,101364,0
66.78,37.14,48.62,54.79,101415,0
75.13,40.54,48.23,48.06,101515,0
60.17,52.60,48.23,57.48,101615,0
69.48,43.60,55.40,55.90,101716,0
82.21,53.58,64.04,72.55,101816,0
85.88,63.08,70.80,57.48,101917,0
88.31,63.35,60.15,58.05,101967,0
90.36,53.99,48.71,56.86,102067,0
86.90,42.96,47.02,65.90,102167,0
85.42,48.83,53.50,78.26,102268,0
85.88,53.31,58.79,70.22,102368,0
85.88,46.08,51.75,52.13,102469,0
85.42,41.35,47.32,48.67,102569,0
96.76,46.08,53.53,77.08,102619,0
93.58,42.96,53.50,70.22,102720,0
62.28,19.86,66.76,67.76,102820,0
57.18,31.86,42.66,44.06,102920,0
59.69,31.50,32.11,41.21,103021,0
50.64,30.62,34.26,42.43,103121,0
50.26,29.72,33.53,39.33,103171,0
50.75,28.24,34.87,39.38,103272,0
49.64,29.20,35.79,42.19,103372,0
48.75,29.95,34.87,45.37,103473,0
49.39,29.95,34.87,46.12,103573,0
50.50,30.74,41.44,44.90,103673,0
51.24,30.62,40.49,43.43,103724,0
51.62,30.63,40.18,43.82,103824,0
50.50,31.17,40.75,47.69,103924,0
51.24,30.62,41.44,45.37,104025,0
51.62,30.62,41.44,46.12,104125,0
58.57,25.03,59.47,55.90,104225,0
53.11,31.60,42.45,41.00,104276,0
52.71,30.95,37.27,39.75,104376,0
53.37,31.76,40.03,43.89,104477,0
52.66,31.10,39.80,43.37,104577,0
52.90,31.94,39.70,44.79,104677,0
53.05,31.31,40.78,45.88,104778,0
52.82,31.54,40.34,45.90,104878,0
52.81,32.03,41.00,47.20,104928,0
52.99,31.52,40.68,46.95,105029,0
52.73,31.88,41.46,47.79,105129,0
52.75,31.71,41.18,47.66,105229,0
53.01,31.82,41.98,48.10,105330,0
52.75,31.96,41.55,48.28,105430,0
52.87,32.05,42.23,48.28,105480,0
52.97,31.81,42.11,48.82,105581,0
52.82,31.94,42.32,49.27,105681,0
52.92,32.12,42.64,49.48,105781,0
52.80,31.96,42.63,49.62,105882,0
52.87,31.96,42.32,50.65,105982,0
52.92,32.05,42.63,49.48,106033,0
52.97,32.12,42.64,49.62,106133,0
63.16,32.33,43.59,55.12,106233,0
58.36,53.42,56.71,51.11,106334,0
55.23,40.98,47.05,46.73,106437,0
60.24,41.13,47.62,48.17,106538,0
57.54,47.32,48.71,49.22,106588,0
51.75,38.39,50.10,48.69,106688,0
52.77,32.95,50.00,48.26,106789,0
55.37,34.21,45.59,47.12,106889,0
58.12,44.54,50.48,48.71,106990,0
55.05,50.88,52.79,49.00,107090,0
53.46,40.56,46.70,47.48,107140,0
53.85,34.22,44.92,47.58,107241,0
55.17,34.07,45.62,47.80,107341,0
56.25,45.56,49.56,48.31,107442,0
54.77,38.27,47.10,48.86,107542,0
54.10,35.69,46.52,48.63,107642,0
53.90,33.86,45.94,48.84,107743,0
54.50,37.26,47.80,49.29,107793,0
54.98,46.75,47.10,48.84,107893,0
53.59,41.25,57.66,50.02,107994,0
54.04,38.10,50.22,49.04,108094,0
55.07,39.61,49.74,49.60,108194,0
54.11,36.43,49.17,49.56,108295,0
54.18,36.68,48.86,49.94,108345,0
54.18,39.61,53.66,50.44,108445,0
54.18,39.61,50.22,51.20,108546,0
62.16,39.61,50.22,50.76,108646,0
61.12,71.21,67.09,51.00,108746,0
58.18,56.94,64.24,50.51,108797,0
62.88,67.13,63.02,49.88,108847,0
62.16,71.21,66.89,51.30,108947,0
62.88,76.58,67.09,51.00,109048,0
62.88,76.58,69.29,51.00,109148,0
74.17,159.76,179.05,54.57,109249,0
67.02,125.78,159.36,53.02,109349,0
61.19,88.01,122.34,50.86,109449,0
55.89,57.40,40.77,53.02,109499,0
52.80,37.58,32.73,53.02,109600,0
52.91,34.35,34.25,33.84,109700,0
54.17,36.29,41.50,34.86,109800,0
55.97,48.13,55.00,38.84,109901,0
55.04,48.62,49.25,38.55,110001,0
54.19,41.06,42.99,38.43,110051,0
53.68,37.21,41.60,39.05,110152,0
54.94,37.20,42.72,39.11,110252,0
54.52,41.33,43.11,39.30,110353,0
53.77,38.85,42.17,39.47,110453,0
55.23,35.60,42.57,39.80,110553,0
54.52,41.27,42.72,39.30,110604,0
58.27,38.85,42.72,40.78,110704,0
55.23,48.42,43.11,40.92,110804,0
56.45,41.33,45.26,40.23,110905,0
54.44,41.96,47.49,39.23,111005,0
55.44,36.61,44.34,38.94,111106,0
56.42,42.07,45.96,39.28,111156,0
56.54,44.97,46.28,39.44,111256,0
54.99,44.52,46.09,39.71,111357,0
55.45,41.12,44.42,39.51,111460,0
55.45,42.07,45.94,40.15,111560,0
56.42,57.47,45.96,39.51,111661,0
57.69,47.95,48.32,40.78,111711,0
55.61,43.39,47.17,39.34,111811,0
56.35,46.81,48.15,38.66,111912,0
60.28,57.88,50.99,38.93,112012,0
62.37,64.97,48.32,40.05,112113,0
60.03,56.17,51.32,39.90,112213,0
60.61,59.21,52.79,40.34,112313,0
60.17,72.05,51.32,39.90,112364,0
59.68,59.21,52.79,40.05,112464,0
60.17,86.09,53.12,40.34,112565,0
60.03,78.72,74.78,45.88,112665,0
59.68,67.70,217.69,86.58,112765,0
44.31,59.60,185.76,80.71,112866,0
53.74,53.87,114.20,65.82,112916,0
61.18,54.42,64.27,54.36,113016,0
65.57,64.78,56.84,52.05,113117,0
63.61,65.70,58.90,51.26,113217,0
57.58,50.77,55.68,49.19,113318,0
55.30,39.85,50.73,47.58,113418,0
58.46,42.45,50.35,48.71,113468,0
61.78,52.47,53.43,49.25,113569,0
68.01,66.02,56.25,49.29,113669,0
61.78,52.47,62.36,50.22,113769,0
74.31,52.47,67.04,50.90,113870,0
68.00,84.84,60.52,50.27,113970,0
66.58,70.76,59.43,48.76,114070,0
72.64,77.12,67.05,48.68,114121,0
72.64,114.08,62.36,49.33,114221,0
73.99,86.01,67.04,50.22,114321,0
74.31,96.13,67.05,50.27,114422,0
195.43,114.08,117.91,56.59,114522,0
206.13,455.80,420.68,56.24,114622,0
248.09,527.26,517.05,59.69,114673,0
266.46,623.49,591.85,55.59,114773,0
261.24,643.76,596.72,56.94,114874,0
279.06,658.37,625.69,56.94,114974,1
326.87,739.53,736.09,56.94,115075,0
266.46,903.79,596.72,69.32,115175,0
279.06,658.37,625.69,59.69,115225,0
326.87,739.53,736.09,56.94,115326,0
658.21,1604.57,1612.48,-1.39,115426,0
410.26,1435.45,1874.00,180.00,115527,0
178.34,973.30,2186.61,69.32,115627,0
46.41,731.99,1855.17,375.77,115727,0
78.57,997.71,2145.27,482.97,115778,0
162.21,1085.41,1874.00,515.88,115878,0
136.67,748.40,1144.66,385.19,115979,0
57.88,973.30,1874.00,241.60,116079,0
47.73,61.05,1855.17,375.77,116179,0
53.04,35.56,47.82,47.43,116280,0
54.88,32.95,53.17,34.83,116330,0
55.37,33.25,54.09,38.87,116430,0
54.79,33.20,55.08,38.86,116536,0
55.80,32.93,57.52,40.31,116636,0
56.07,32.43,58.42,40.48,116737,0
56.40,33.36,59.54,41.50,116837,0
55.80,33.20,61.47,42.46,116937,0
56.07,33.25,58.42,40.48,116988,0
61.50,33.36,59.54,44.83,117088,0
57.89,36.21,66.06,42.63,117188,0
58.02,32.78,62.30,41.78,117289,0
61.75,37.57,62.32,42.15,117389,0
64.57,43.65,64.27,42.42,117490,0
67.74,47.25,65.99,42.95,117540,0
61.75,52.90,69.06,42.63,117640,0
66.85,52.48,72.20,42.63,117741,0
59.46,41.34,71.50,45.11,117841,0
57.42,32.75,64.34,42.05,117942,0
59.06,32.23,60.94,41.69,118042,0
64.36,39.53,62.81,42.66,118092,0
69.10,51.62,72.91,44.77,118193,0
70.07,58.95,73.27,46.67,118293,0
68.05,56.67,74.14,46.29,118393,0
66.26,60.85,72.91,48.70,118494,0
64.43,91.09,73.27,46.29,118594,0
67.36,58.95,74.14,46.67,118694,0
67.36,60.85,509.27,48.70,118745,0
66.26,170.55,486.56,165.98,118845,0
64.43,161.82,450.93,161.03,118946,0
49.92,141.93,484.86,163.34,119046,0
53.11,133.31,403.55,135.09,119146,0
53.06,118.59,450.93,161.03,119247,0
57.80,96.07,450.93,161.03,119297,0
53.11,77.48,403.55,67.42,119398,0
53.11,65.89,94.39,62.45,119498,0
65.18,70.33,98.58,63.48,119598,0
67.38,73.64,103.35,63.59,119699,0
72.30,84.37,107.87,63.82,119799,0
76.18,93.55,113.27,65.16,119849,0
78.43,100.32,121.63,67.42,119950,0
72.30,84.37,107.87,63.82,120050,0
76.18,93.55,113.27,65.16,120150,1
78.43,100.32,121.63,67.42,120251,0
94.53,149.11,138.10,75.07,120351,0
136.93,283.07,240.91,113.52,120402,0
438.30,1219.40,487.76,474.56,120502,0
258.24,872.26,1668.72,615.87,120603,0
106.41,312.49,484.61,415.46,120703,0
59.07,872.26,79.71,124.85,120803,0
57.55,32.15,52.08,37.61,120904,0
54.31,32.07,53.41,35.50,120954,0
55.39,33.48,55.13,40.16,121054,0
56.28,32.30,54.58,39.83,121155,0
57.51,32.23,56.84,41.20,121255,0
57.51,41.98,62.08,44.93,121356,0
57.51,32.30,55.13,46.16,121456,0
63.93,47.30,67.23,44.89,121993,0
62.65,36.93,64.20,43.14,121993,0
67.69,42.82,65.87,44.99,121993,0
64.59,43.00,67.54,44.46,121994,0
62.51,39.14,65.82,43.40,121994,0
59.38,37.21,64.49,44.46,121994,0
59.17,35.74,65.82,40.59,122094,0
60.67,37.17,62.19,40.96,122144,0
61.76,40.24,64.70,42.30,122245,0
59.80,40.03,66.69,42.47,122345,0
60.11,37.48,66.29,41.96,122446,0
60.11,39.84,68.89,42.50,122546,0
63.82,44.69,69.62,43.86,122646,0
63.84,43.18,71.51,44.12,122697,0
63.54,43.35,71.86,42.50,122797,0
61.76,41.62,70.82,44.84,122897,0
61.21,39.74,70.23,44.44,122998,0
62.34,40.53,71.43,44.85,123098,0
61.09,41.61,72.02,44.72,123198,0
